sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
8277,cone,11.58354966289193,88619.10637365363,216.65,4.8680987599635045e-06,1.4215474148823518e-05,3417.9826735068496,11.085487380241924,0.0361082423162736,29.68846768033089,5.816836843137719,4.744659912382226,1080.3647590225296,4.986682478756195,1695.946987087936,106.29764367465442,0.0007432897603254,False,,,,,,,
8278,cone,11.973322397459032,46311.76553053278,216.65,0.0020520802161876,1.4215474148823518e-05,3532.99374456252,7.78579560656598,0.0360860699197334,24.362087754699907,3.3310380972546065,9.273529257596836,377.4965507249095,1.7424258053307615,1960.8653851383908,34.85853027811683,0.0006315315080198,True,46311.76553053278,10.750917519436058,8.173427240641903,3033889.012269242,1.6941012581229965e-05,1499244.699355072,2998489.398710144
8279,cone,8.69455292695859,46125.45420324977,216.65,0.0021074315310875,1.4215474148823518e-05,2565.5202526937173,12.888717392373897,0.0212242015336918,13.021171067264731,2.9795477960055914,4.014228006178973,722.5402666676848,3.3350577736795977,397.37278762961296,27.89013302450754,0.000637093513292,True,38737.39443909288,8.134483461523915,7.750783789611482,3014913.1133504477,1.586296173277242e-05,1494920.1514926043,2989840.302985209
8280,cone,6.025190051810105,70777.95909637764,216.65,6.226744816200735e-05,1.4215474148823518e-05,1777.8656630312505,9.098848928545747,0.0258619796709033,13.136296216666423,2.1038230731771703,6.442530018710753,480.6261004400122,2.21844495933539,1632.9441240188282,13.904913781650627,0.0004483783053859,True,40187.48524963815,5.591396273529108,8.26391736224901,2669730.446020606,1.6072554181254144e-05,1319402.5410835752,2638805.0821671505
8281,cone,4.815031109969057,92999.74568860469,216.65,2.6036071426394944e-06,1.4215474148823518e-05,1420.7814862652294,5.248061874849565,0.0479724509683136,38.38696447000535,3.525957060613383,8.827504631373559,814.3722351517897,3.7589302337954753,1965.7276778768237,39.05745229072456,0.0003903410582419,False,,,,,,,
8282,cone,7.368075499879313,38017.82608387643,216.65,0.0067106949212319,1.4215474148823518e-05,2174.11373271485,5.906600664065859,0.0062607642542532,27.944695314211582,2.8910570835857103,0.5463706613706945,518.0628967946379,2.391243465472596,1543.7320183364795,26.25809446498033,0.0003264904354094,True,25345.217389250956,7.278895519709685,7.764173089145291,3059147.6866808813,1.4508515282803774e-05,1513183.6900646614,3026367.380129323
8283,cone,11.449262314591998,56202.59510943136,216.65,0.0004995130096564,1.4215474148823518e-05,3378.358219594356,6.145819722712741,0.0101821329368325,46.11313573791417,4.965373841824242,1.4086931271117384,502.00038999745504,2.317103115612532,1684.078363967155,77.45577017622627,0.0007840230541181,True,34041.003432177786,11.008154898164767,7.981355624358223,2994377.251256265,1.5173227968762223e-05,1484407.4246051172,2968814.8492102344
8284,cone,9.296569982879635,85412.02870466787,216.65,7.697206071957219e-06,1.4215474148823518e-05,2743.158707759487,6.977675211750728,0.0132947366568002,49.70915079133552,6.083856462289746,8.248013023742999,306.5373675632176,1.414896688498581,1776.8644086461952,116.28074106493,0.0003037848489384,True,43954.728222285215,8.451877763165442,8.341564740616336,2967196.645353967,1.660990807575381e-05,1471150.014937923,2942300.029875846
8285,cone,9.409715464771068,68938.60773136775,216.65,8.098008567212837e-05,1.4215474148823518e-05,2776.5447861158814,13.207270812943667,0.0063301287187026,33.21351797151971,7.794607092417304,4.868294417446559,1158.717934305174,5.3483403383576,1687.8084952330353,190.8702882388075,0.0001367089139935,False,,,,,,,
8286,cone,5.380796077058567,47756.38505079654,216.65,0.0016694259103555,1.4215474148823518e-05,1587.7229602577822,12.83425582318217,0.0381892853337349,32.30044078783828,7.3587913640178515,1.744700878367205,995.4371300014864,4.5946786522108765,1541.3574263505511,170.12292954004167,0.0002637851635359,False,,,,,,,
