Row,M_inf,theta_c_deg,beta_deg,M2,P2_P1,rho2_rho1,T2_T1,status
6229,8.161753,7.947269,13.385917,6.305989,3.998656,2.499530,1.599764,1
6230,4.911538,12.915626,NaN,NaN,NaN,NaN,NaN,0
6231,4.872629,9.667941,19.359796,3.943580,2.877290,2.057355,1.398538,1
6232,7.269726,10.921276,NaN,NaN,NaN,NaN,NaN,0
6233,6.285035,13.358554,NaN,NaN,NaN,NaN,NaN,0
6234,9.391667,12.476453,NaN,NaN,NaN,NaN,NaN,0
6235,8.537905,14.848755,NaN,NaN,NaN,NaN,NaN,0
6236,4.933632,12.092983,NaN,NaN,NaN,NaN,NaN,0
6237,9.821998,9.795582,NaN,NaN,NaN,NaN,NaN,0
6238,11.596296,11.169027,NaN,NaN,NaN,NaN,NaN,0
6239,6.362134,8.082825,15.292311,5.150178,3.118190,2.161519,1.442592,1
6240,10.490913,8.966260,NaN,NaN,NaN,NaN,NaN,0
6241,7.287214,7.725319,13.918593,5.815597,3.418055,2.283734,1.496696,1
6242,10.387263,6.119932,10.359545,8.143395,3.903830,2.466014,1.583053,1
6243,11.115608,9.087959,NaN,NaN,NaN,NaN,NaN,0
6244,10.260031,7.517670,NaN,NaN,NaN,NaN,NaN,0
6245,9.152460,6.440296,11.302963,7.289200,3.587562,2.349437,1.526988,1
6246,9.338476,8.097422,NaN,NaN,NaN,NaN,NaN,0
6247,11.492273,9.375674,NaN,NaN,NaN,NaN,NaN,0
6248,8.639227,8.216043,13.316881,6.513165,4.453119,2.651717,1.679334,1
6249,11.193529,9.416857,NaN,NaN,NaN,NaN,NaN,0
6250,10.204059,10.581055,NaN,NaN,NaN,NaN,NaN,0
6251,10.503920,14.586953,NaN,NaN,NaN,NaN,NaN,0
6252,7.959675,6.120431,11.854223,6.587800,2.952458,2.090459,1.412349,1
6253,7.530871,5.178019,11.420022,6.477307,2.427316,1.846839,1.314308,1
6254,5.540327,12.051722,NaN,NaN,NaN,NaN,NaN,0
6255,10.658017,8.187440,NaN,NaN,NaN,NaN,NaN,0
6256,4.598525,6.186621,17.040522,4.051254,1.951994,1.598588,1.221074,1
6257,6.049544,12.231380,NaN,NaN,NaN,NaN,NaN,0
6258,9.064130,10.238284,NaN,NaN,NaN,NaN,NaN,0
6259,6.686286,11.289350,NaN,NaN,NaN,NaN,NaN,0
6260,7.643505,6.558237,12.519108,6.278980,3.035994,2.126602,1.427627,1
6261,7.156655,9.559506,15.795206,5.399968,4.260668,2.588916,1.645734,1
6262,8.405551,8.985834,NaN,NaN,NaN,NaN,NaN,0
6263,8.768084,11.826501,NaN,NaN,NaN,NaN,NaN,0
6264,10.263541,5.056740,9.437696,8.443904,3.137764,2.169741,1.446147,1
6265,8.987406,13.566938,NaN,NaN,NaN,NaN,NaN,0
6266,4.719505,11.218336,21.179813,3.695240,3.225413,2.206132,1.462022,1
6267,10.162473,13.381179,NaN,NaN,NaN,NaN,NaN,0
6268,11.760497,6.549907,10.243097,8.733973,4.935841,2.799515,1.763106,1
6269,4.590256,11.602416,21.878401,3.575583,3.246793,2.214904,1.465884,1
6270,11.983056,6.003069,9.634399,9.100713,4.525667,2.674795,1.691968,1
6271,11.679179,6.791844,NaN,NaN,NaN,NaN,NaN,0
6272,11.402363,5.516420,9.372387,8.985789,3.856005,2.448865,1.574609,1
6273,5.591119,8.981669,17.278936,4.511204,3.050896,2.132979,1.430345,1
6274,6.296018,11.077961,NaN,NaN,NaN,NaN,NaN,0
6275,9.842360,14.132964,NaN,NaN,NaN,NaN,NaN,0
6276,11.214706,12.792595,NaN,NaN,NaN,NaN,NaN,0
6277,5.069728,8.164969,NaN,NaN,NaN,NaN,NaN,0
6278,10.079483,12.823753,NaN,NaN,NaN,NaN,NaN,0
6279,11.482519,10.931510,NaN,NaN,NaN,NaN,NaN,0
6280,8.319395,5.157015,10.721634,7.062641,2.628012,1.943446,1.352244,1
6281,11.606756,14.612691,NaN,NaN,NaN,NaN,NaN,0
6282,6.979853,14.492189,NaN,NaN,NaN,NaN,NaN,0
6283,5.543844,5.461233,14.312135,4.890637,2.024527,1.638372,1.235694,1
6284,4.678228,5.285461,16.099681,4.196279,1.796867,1.511018,1.189177,1
6285,9.563437,8.198986,NaN,NaN,NaN,NaN,NaN,0
6286,7.608770,12.184492,NaN,NaN,NaN,NaN,NaN,0
6287,11.390098,14.470354,NaN,NaN,NaN,NaN,NaN,0
6288,9.970157,14.128080,NaN,NaN,NaN,NaN,NaN,0
6289,5.334650,12.938017,NaN,NaN,NaN,NaN,NaN,0
6290,10.442522,8.460148,NaN,NaN,NaN,NaN,NaN,0
6291,5.880827,12.689716,NaN,NaN,NaN,NaN,NaN,0
6292,8.219380,6.030383,11.565533,6.786001,3.001473,2.111747,1.421322,1
6293,8.710588,8.777880,NaN,NaN,NaN,NaN,NaN,0
6294,5.886664,6.810299,NaN,NaN,NaN,NaN,NaN,0
6295,8.200030,11.728749,NaN,NaN,NaN,NaN,NaN,0
6296,11.573656,6.908231,NaN,NaN,NaN,NaN,NaN,0
6297,10.629613,5.851238,9.998969,8.387096,3.807384,2.431261,1.566013,1
6298,10.911965,5.242428,9.312630,8.796283,3.471012,2.304513,1.506180,1
6299,4.732884,6.641780,17.056711,4.119575,2.081748,1.669254,1.247113,1
6300,6.116519,8.622181,16.123380,4.909430,3.199442,2.195421,1.457325,1
6301,7.317528,12.665513,NaN,NaN,NaN,NaN,NaN,0
6302,8.461142,13.150745,NaN,NaN,NaN,NaN,NaN,0
6303,5.420627,14.635300,NaN,NaN,NaN,NaN,NaN,0
6304,7.689801,8.450901,14.241000,5.920024,4.008280,2.502896,1.601457,1
6305,9.787378,10.798482,NaN,NaN,NaN,NaN,NaN,0
6306,5.728635,13.382490,NaN,NaN,NaN,NaN,NaN,0
6307,9.141968,13.477685,NaN,NaN,NaN,NaN,NaN,0
6308,11.760568,13.149110,NaN,NaN,NaN,NaN,NaN,0
6309,6.335878,9.203655,16.369651,4.968119,3.553351,2.336364,1.520889,1
6310,10.097660,5.774633,10.173196,8.087254,3.544318,2.332897,1.519278,1
6311,11.165567,11.379922,NaN,NaN,NaN,NaN,NaN,0
6312,5.659594,14.990743,NaN,NaN,NaN,NaN,NaN,0
6313,11.802338,14.059565,NaN,NaN,NaN,NaN,NaN,0
6314,11.023222,8.721285,NaN,NaN,NaN,NaN,NaN,0
6315,8.565357,8.760021,NaN,NaN,NaN,NaN,NaN,0
6316,9.598121,6.998160,11.580571,7.390890,4.164569,2.556667,1.628906,1
6317,11.747515,13.870333,NaN,NaN,NaN,NaN,NaN,0
6318,8.396051,10.862650,NaN,NaN,NaN,NaN,NaN,0
6319,7.103891,7.332171,13.740965,5.768013,3.155230,2.177049,1.449315,1
6320,4.721830,5.363817,16.046446,4.225841,1.820780,1.524743,1.194155,1
6321,6.029245,8.672763,16.296017,4.844603,3.172575,2.184278,1.452460,1
6322,5.801729,13.595028,NaN,NaN,NaN,NaN,NaN,0
6323,6.128128,8.682779,16.162973,4.908715,3.228404,2.207362,1.462562,1
6324,11.787621,5.944463,9.642601,9.019944,4.381519,2.628624,1.666849,1
6325,9.651262,6.536223,11.112560,7.565169,3.870210,2.453976,1.577118,1
6326,4.908022,10.542637,20.090238,3.884005,3.149318,2.174578,1.448243,1
6327,9.172660,10.680901,NaN,NaN,NaN,NaN,NaN,0
6328,7.814396,11.207116,NaN,NaN,NaN,NaN,NaN,0
6329,4.915156,10.631088,20.157233,3.880234,3.180258,2.187471,1.453851,1
6330,9.809127,10.443380,NaN,NaN,NaN,NaN,NaN,0
6331,9.867381,7.461894,11.895781,7.394422,4.659941,2.716680,1.715307,1
6332,5.392952,10.073393,18.649972,4.253361,3.303244,2.237871,1.476065,1
6333,7.105278,7.785300,14.155774,5.687656,3.356039,2.259101,1.485564,1
6334,10.963268,6.637690,10.614978,8.276163,4.591560,2.695482,1.703428,1
6335,9.915608,8.913210,NaN,NaN,NaN,NaN,NaN,0
6336,11.547988,12.063157,NaN,NaN,NaN,NaN,NaN,0
6337,8.237220,10.358362,NaN,NaN,NaN,NaN,NaN,0
6338,6.319946,5.614927,13.189459,5.482348,2.259370,1.762388,1.281993,1
6339,4.735017,11.480359,21.391625,3.681605,3.313165,2.241879,1.477852,1
6340,10.665791,10.951508,NaN,NaN,NaN,NaN,NaN,0
6341,7.957542,5.938192,11.694306,6.626462,2.868407,2.053406,1.396902,1
6342,11.183948,6.251945,10.155774,8.551709,4.370292,2.624975,1.664889,1
6343,7.165057,7.139879,13.503088,5.843694,3.098847,2.153359,1.439076,1
6344,7.906341,14.424450,NaN,NaN,NaN,NaN,NaN,0
6345,8.709470,11.513255,NaN,NaN,NaN,NaN,NaN,0
6346,9.638943,9.907678,NaN,NaN,NaN,NaN,NaN,0
6347,10.078136,7.980721,NaN,NaN,NaN,NaN,NaN,0
6348,8.363618,12.295715,NaN,NaN,NaN,NaN,NaN,0
6349,9.667326,9.376945,NaN,NaN,NaN,NaN,NaN,0
6350,5.455409,5.919418,14.853566,4.767250,2.115075,1.687039,1.253720,1
6351,8.110718,8.614956,14.069567,6.125492,4.368932,2.624532,1.664652,1
6352,11.892831,10.051394,NaN,NaN,NaN,NaN,NaN,0
6353,4.751948,6.650631,17.015032,4.133982,2.089160,1.673222,1.248585,1
6354,7.622634,13.943521,NaN,NaN,NaN,NaN,NaN,0
6355,11.093331,7.257547,NaN,NaN,NaN,NaN,NaN,0
6356,7.081780,7.848027,14.238081,5.661287,3.372745,2.265769,1.488566,1
6357,10.301908,8.613086,NaN,NaN,NaN,NaN,NaN,0
6358,4.898972,5.342835,15.583761,4.375539,1.854119,1.543739,1.201057,1
6359,7.070322,8.413795,14.779192,5.553445,3.628473,2.364948,1.534272,1
6360,6.198757,12.284868,NaN,NaN,NaN,NaN,NaN,0
6361,9.429139,7.516153,12.171177,7.139528,4.444049,2.648809,1.677753,1
6362,7.698555,14.873934,NaN,NaN,NaN,NaN,NaN,0
6363,9.059980,12.327598,NaN,NaN,NaN,NaN,NaN,0
6364,7.521145,7.402520,13.399649,6.027956,3.377581,2.267694,1.489434,1
6365,7.467653,8.925524,14.890628,5.696095,4.129646,2.544795,1.622781,1
6366,8.336148,5.329775,10.858147,7.033338,2.710324,1.981780,1.367621,1
6367,6.303183,6.674734,NaN,NaN,NaN,NaN,NaN,0
6368,8.914962,8.310846,NaN,NaN,NaN,NaN,NaN,0
6369,11.001281,13.122829,NaN,NaN,NaN,NaN,NaN,0
6370,5.252015,10.214622,19.051819,4.145562,3.262280,2.221233,1.468680,1
6371,8.752998,13.253656,NaN,NaN,NaN,NaN,NaN,0
6372,5.306848,10.703694,19.409833,4.128128,3.461949,2.300974,1.504558,1
6373,11.226934,7.823608,NaN,NaN,NaN,NaN,NaN,0
6374,6.336864,11.853762,NaN,NaN,NaN,NaN,NaN,0
6375,11.105128,14.735840,NaN,NaN,NaN,NaN,NaN,0
6376,5.071658,13.225621,NaN,NaN,NaN,NaN,NaN,0
6377,4.801047,10.146616,19.972219,3.848857,2.970692,2.098406,1.415690,1
6378,5.285105,8.249995,NaN,NaN,NaN,NaN,NaN,0
6379,9.116823,10.537286,NaN,NaN,NaN,NaN,NaN,0
6380,8.051345,12.311442,NaN,NaN,NaN,NaN,NaN,0
6381,5.284189,6.088798,15.331696,4.612785,2.110780,1.684755,1.252870,1
6382,5.505070,13.902782,NaN,NaN,NaN,NaN,NaN,0
6383,6.577715,14.924252,NaN,NaN,NaN,NaN,NaN,0
6384,10.629265,9.685399,NaN,NaN,NaN,NaN,NaN,0
6385,10.395778,9.576401,NaN,NaN,NaN,NaN,NaN,0
6386,5.550705,14.949600,NaN,NaN,NaN,NaN,NaN,0
6387,7.282961,8.380493,14.537767,5.690326,3.732509,2.403805,1.552750,1
6388,6.072501,6.925449,NaN,NaN,NaN,NaN,NaN,0
6389,8.144738,8.606259,14.036190,6.146390,4.385822,2.630021,1.667600,1
6390,9.547096,5.328787,10.058102,7.873904,3.076807,2.144019,1.435066,1
6391,10.805031,12.478071,NaN,NaN,NaN,NaN,NaN,0
6392,6.456716,10.247901,17.223020,4.885879,4.097391,2.533758,1.617120,1
6393,8.900101,7.328464,12.294370,6.891798,4.023471,2.508195,1.604130,1
6394,7.767106,14.301769,NaN,NaN,NaN,NaN,NaN,0
6395,11.788415,14.429560,NaN,NaN,NaN,NaN,NaN,0
6396,8.936818,6.034995,11.063619,7.264140,3.264623,2.222188,1.469103,1
6397,9.098872,10.855117,NaN,NaN,NaN,NaN,NaN,0
6398,11.844753,14.432817,NaN,NaN,NaN,NaN,NaN,0
6399,4.598992,13.678214,NaN,NaN,NaN,NaN,NaN,0
6400,6.774470,5.939448,12.877172,5.775817,2.492640,1.878784,1.326730,1
6401,7.835196,13.586825,NaN,NaN,NaN,NaN,NaN,0
6402,7.585272,6.182382,12.237094,6.315276,2.849024,2.044762,1.393328,1
6403,6.767824,14.885469,NaN,NaN,NaN,NaN,NaN,0
6404,4.660082,8.466062,NaN,NaN,NaN,NaN,NaN,0
6405,9.895821,9.370665,NaN,NaN,NaN,NaN,NaN,0
6406,9.166685,14.051662,NaN,NaN,NaN,NaN,NaN,0
6407,10.060895,11.650999,NaN,NaN,NaN,NaN,NaN,0
6408,10.828942,6.681549,10.710707,8.186404,4.558804,2.685231,1.697733,1
6409,6.988809,5.704739,12.429185,5.974709,2.473127,1.869294,1.323028,1
6410,5.720794,12.321440,NaN,NaN,NaN,NaN,NaN,0
6411,5.965538,13.766165,NaN,NaN,NaN,NaN,NaN,0
6412,9.572615,9.097845,NaN,NaN,NaN,NaN,NaN,0
6413,5.329415,12.986557,NaN,NaN,NaN,NaN,NaN,0
6414,4.693259,6.037836,16.663473,4.141778,1.946347,1.595460,1.219928,1
6415,5.627644,5.549395,14.231053,4.947415,2.066286,1.660952,1.244037,1
6416,7.147623,8.142033,14.445234,5.650366,3.542297,2.332120,1.518917,1
6417,11.746399,6.622001,NaN,NaN,NaN,NaN,NaN,0
6418,8.949781,7.200407,12.141592,6.955479,3.967300,2.488518,1.594242,1
6419,6.873507,11.315191,NaN,NaN,NaN,NaN,NaN,0
6420,6.294880,11.635454,NaN,NaN,NaN,NaN,NaN,0
6421,7.662808,6.584473,12.525422,6.286673,3.055387,2.134897,1.431163,1
6422,9.129281,6.461592,11.336691,7.268728,3.590603,2.350594,1.527530,1
6423,7.793593,6.979170,12.770199,6.291154,3.295668,2.234805,1.474700,1
6424,6.735213,10.784288,NaN,NaN,NaN,NaN,NaN,0
6425,7.213833,9.544879,15.726386,5.434904,4.293569,2.599819,1.651488,1
6426,11.661597,12.635384,NaN,NaN,NaN,NaN,NaN,0
6427,4.749638,10.274615,20.217014,3.801638,2.976426,2.100898,1.416740,1
6428,8.718179,5.437200,10.673807,7.275793,2.875352,2.056495,1.398181,1
6429,11.470009,11.062572,NaN,NaN,NaN,NaN,NaN,0
6430,9.208763,12.093061,NaN,NaN,NaN,NaN,NaN,0
6431,8.094858,8.784982,14.247717,6.078621,4.463965,2.655188,1.681224,1
6432,7.846734,11.408711,NaN,NaN,NaN,NaN,NaN,0
6433,7.254310,11.377144,NaN,NaN,NaN,NaN,NaN,0
6434,6.564692,14.643727,NaN,NaN,NaN,NaN,NaN,0
6435,5.671322,14.948919,NaN,NaN,NaN,NaN,NaN,0
6436,10.128102,13.295443,NaN,NaN,NaN,NaN,NaN,0
6437,10.629740,10.712720,NaN,NaN,NaN,NaN,NaN,0
6438,10.424938,13.346922,NaN,NaN,NaN,NaN,NaN,0
6439,9.295721,14.104579,NaN,NaN,NaN,NaN,NaN,0
6440,8.944948,8.360714,NaN,NaN,NaN,NaN,NaN,0
6441,7.686022,13.605056,NaN,NaN,NaN,NaN,NaN,0
6442,8.266060,7.095744,12.503404,6.566693,3.569706,2.342625,1.523806,1
6443,7.913397,10.512675,NaN,NaN,NaN,NaN,NaN,0
6444,10.125898,10.651170,NaN,NaN,NaN,NaN,NaN,0
6445,6.899880,9.852990,16.339551,5.203200,4.229352,2.578473,1.640254,1
6446,10.231965,14.187478,NaN,NaN,NaN,NaN,NaN,0
6447,5.049924,14.395725,NaN,NaN,NaN,NaN,NaN,0
6448,5.798094,6.549975,NaN,NaN,NaN,NaN,NaN,0
6449,5.921433,12.047989,NaN,NaN,NaN,NaN,NaN,0
6450,9.690452,5.072905,9.749843,8.051247,2.975208,2.100369,1.416517,1
6451,11.655688,14.678842,NaN,NaN,NaN,NaN,NaN,0
6452,8.432102,11.821062,NaN,NaN,NaN,NaN,NaN,0
6453,10.297481,14.686444,NaN,NaN,NaN,NaN,NaN,0
6454,5.080806,10.796655,19.951096,3.972833,3.339849,2.252616,1.482653,1
6455,10.743289,13.061958,NaN,NaN,NaN,NaN,NaN,0
6456,5.840353,7.699650,NaN,NaN,NaN,NaN,NaN,0
6457,8.519652,13.674338,NaN,NaN,NaN,NaN,NaN,0
6458,10.148622,14.913579,NaN,NaN,NaN,NaN,NaN,0
6459,7.486601,14.268302,NaN,NaN,NaN,NaN,NaN,0
6460,4.727951,6.275730,16.767020,4.148666,2.003665,1.627004,1.231506,1
6461,7.271691,6.866853,13.148677,5.966154,3.025599,2.122141,1.425729,1
6462,4.966318,12.651005,NaN,NaN,NaN,NaN,NaN,0
6463,6.906125,8.308409,14.852681,5.468892,3.489535,2.311727,1.509493,1
6464,10.159262,13.477494,NaN,NaN,NaN,NaN,NaN,0
6465,8.811716,13.581900,NaN,NaN,NaN,NaN,NaN,0
6466,8.004004,8.715404,14.247250,6.043685,4.360312,2.621723,1.663147,1
6467,7.510124,12.233651,NaN,NaN,NaN,NaN,NaN,0
6468,10.501936,7.267616,NaN,NaN,NaN,NaN,NaN,0
6469,8.141280,13.954252,NaN,NaN,NaN,NaN,NaN,0
6470,5.795399,7.234082,NaN,NaN,NaN,NaN,NaN,0
6471,8.988201,14.322873,NaN,NaN,NaN,NaN,NaN,0
6472,5.415831,14.630521,NaN,NaN,NaN,NaN,NaN,0
6473,8.867340,13.104864,NaN,NaN,NaN,NaN,NaN,0
6474,11.745299,11.520632,NaN,NaN,NaN,NaN,NaN,0
6475,11.538292,5.894932,9.681961,8.901680,4.226458,2.577505,1.639748,1
6476,6.177034,9.606066,16.962410,4.811264,3.622217,2.362585,1.533159,1
6477,9.610392,8.826417,NaN,NaN,NaN,NaN,NaN,0
6478,9.407484,6.566058,11.273077,7.409340,3.779016,2.420908,1.560991,1
6479,8.930727,10.718977,NaN,NaN,NaN,NaN,NaN,0
6480,10.519357,14.959122,NaN,NaN,NaN,NaN,NaN,0
6481,6.388579,11.253970,NaN,NaN,NaN,NaN,NaN,0
6482,5.640800,7.755446,NaN,NaN,NaN,NaN,NaN,0
6483,8.445877,7.169641,12.443022,6.660315,3.697042,2.390652,1.546458,1
6484,8.383600,13.764571,NaN,NaN,NaN,NaN,NaN,0
6485,6.268429,13.446423,NaN,NaN,NaN,NaN,NaN,0
6486,9.396667,7.014256,11.704326,7.269743,4.072618,2.525233,1.612769,1
6487,11.683156,13.477237,NaN,NaN,NaN,NaN,NaN,0
6488,9.299885,12.801604,NaN,NaN,NaN,NaN,NaN,0
6489,6.842291,11.477220,NaN,NaN,NaN,NaN,NaN,0
6490,9.390037,13.005049,NaN,NaN,NaN,NaN,NaN,0
6491,5.034590,12.369325,NaN,NaN,NaN,NaN,NaN,0
6492,8.113856,14.079506,NaN,NaN,NaN,NaN,NaN,0
6493,7.279208,9.234517,15.361977,5.529117,4.171760,2.559101,1.630166,1
6494,6.450108,7.887532,15.000119,5.238529,3.084805,2.147413,1.436521,1
6495,10.955057,6.854937,10.831038,8.186872,4.777483,2.752488,1.735696,1
6496,8.182916,11.806490,NaN,NaN,NaN,NaN,NaN,0
6497,11.358757,6.142076,9.984604,8.694782,4.358392,2.621097,1.662812,1
6498,9.128184,6.257371,11.148067,7.325755,3.467309,2.303068,1.505518,1
6499,4.851239,11.374032,21.011141,3.767147,3.363136,2.261936,1.486839,1
6500,11.669717,6.029623,9.765256,8.916347,4.404006,2.635911,1.670772,1
6501,6.459043,6.838130,NaN,NaN,NaN,NaN,NaN,0
6502,7.550308,12.712503,NaN,NaN,NaN,NaN,NaN,0
6503,10.769252,7.950545,NaN,NaN,NaN,NaN,NaN,0
6504,9.060021,14.212875,NaN,NaN,NaN,NaN,NaN,0
6505,4.529938,11.714710,22.148186,3.525998,3.236018,2.210488,1.463938,1
6506,7.467523,5.130197,11.441216,6.439176,2.393209,1.829962,1.307792,1
6507,5.754578,8.514889,NaN,NaN,NaN,NaN,NaN,0
6508,11.508203,9.678418,NaN,NaN,NaN,NaN,NaN,0
6509,10.844115,9.930716,NaN,NaN,NaN,NaN,NaN,0
6510,11.299815,10.548356,NaN,NaN,NaN,NaN,NaN,0
6511,8.239781,10.011420,NaN,NaN,NaN,NaN,NaN,0
6512,11.659573,13.461145,NaN,NaN,NaN,NaN,NaN,0
6513,11.671851,14.914195,NaN,NaN,NaN,NaN,NaN,0
6514,8.486988,12.210939,NaN,NaN,NaN,NaN,NaN,0
6515,10.978526,11.855825,NaN,NaN,NaN,NaN,NaN,0
6516,7.623816,12.898340,NaN,NaN,NaN,NaN,NaN,0
6517,6.194193,12.479612,NaN,NaN,NaN,NaN,NaN,0
6518,8.485843,5.202900,10.635306,7.171332,2.694860,1.974633,1.364740,1
6519,5.620124,7.851154,NaN,NaN,NaN,NaN,NaN,0
6520,5.288015,12.477745,NaN,NaN,NaN,NaN,NaN,0
6521,8.488086,10.465803,NaN,NaN,NaN,NaN,NaN,0
6522,6.396544,11.770238,NaN,NaN,NaN,NaN,NaN,0
6523,10.262831,12.958788,NaN,NaN,NaN,NaN,NaN,0
6524,9.933686,10.811513,NaN,NaN,NaN,NaN,NaN,0
6525,4.797739,6.913774,17.119198,4.146142,2.160241,1.710911,1.262626,1
6526,10.386944,5.146031,9.458916,8.493739,3.232799,2.209167,1.463357,1
6527,10.010740,13.794380,NaN,NaN,NaN,NaN,NaN,0
6528,6.303937,7.600245,NaN,NaN,NaN,NaN,NaN,0
6529,10.640470,14.092905,NaN,NaN,NaN,NaN,NaN,0
6530,5.363118,10.729653,19.328889,4.161012,3.509641,2.319525,1.513086,1
6531,11.322555,9.797584,NaN,NaN,NaN,NaN,NaN,0
6532,7.528133,10.016654,NaN,NaN,NaN,NaN,NaN,0
6533,9.937731,6.484794,10.917646,7.751762,3.966390,2.488197,1.594082,1
6534,11.714317,14.872119,NaN,NaN,NaN,NaN,NaN,0
6535,9.559301,9.033959,NaN,NaN,NaN,NaN,NaN,0
6536,5.945163,8.103254,NaN,NaN,NaN,NaN,NaN,0
6537,11.148356,10.019779,NaN,NaN,NaN,NaN,NaN,0
6538,11.930813,5.156588,8.845252,9.465572,3.759865,2.413885,1.557599,1
6539,9.940266,8.616364,NaN,NaN,NaN,NaN,NaN,0
6540,6.830001,9.334515,15.909931,5.249436,3.923005,2.472843,1.586435,1
6541,9.451704,8.866589,NaN,NaN,NaN,NaN,NaN,0
6542,9.778052,11.419096,NaN,NaN,NaN,NaN,NaN,0
6543,4.575036,8.427787,NaN,NaN,NaN,NaN,NaN,0
6544,8.139709,6.941579,12.455592,6.522654,3.429136,2.288101,1.498682,1
6545,5.795827,13.504382,NaN,NaN,NaN,NaN,NaN,0
6546,10.965372,13.388320,NaN,NaN,NaN,NaN,NaN,0
6547,8.835220,14.506770,NaN,NaN,NaN,NaN,NaN,0
6548,10.268665,14.240856,NaN,NaN,NaN,NaN,NaN,0
6549,11.821767,12.110710,NaN,NaN,NaN,NaN,NaN,0
6550,7.447348,10.992982,NaN,NaN,NaN,NaN,NaN,0
6551,10.003812,6.559247,10.956162,7.765829,4.050780,2.517683,1.608932,1
6552,8.608877,14.815912,NaN,NaN,NaN,NaN,NaN,0
6553,4.586479,8.463904,NaN,NaN,NaN,NaN,NaN,0
6554,8.061892,13.400323,NaN,NaN,NaN,NaN,NaN,0
6555,10.968882,13.579780,NaN,NaN,NaN,NaN,NaN,0
6556,8.988946,7.673282,12.572322,6.849770,4.299846,2.601891,1.652585,1
6557,9.758172,5.830522,10.397766,7.854382,3.451976,2.297071,1.502773,1
6558,5.907217,8.425327,NaN,NaN,NaN,NaN,NaN,0
6559,9.195950,11.710724,NaN,NaN,NaN,NaN,NaN,0
6560,11.064817,6.137858,10.091817,8.530852,4.218973,2.574998,1.638437,1
6561,8.679276,10.856215,NaN,NaN,NaN,NaN,NaN,0
6562,10.094570,14.486564,NaN,NaN,NaN,NaN,NaN,0
6563,6.054598,5.037511,13.104976,5.354587,2.031993,1.642426,1.237190,1
6564,11.936757,11.170607,NaN,NaN,NaN,NaN,NaN,0
6565,9.442731,12.348664,NaN,NaN,NaN,NaN,NaN,0
6566,4.758819,6.480822,16.856535,4.154939,2.054955,1.654848,1.241778,1
6567,9.053588,7.986344,12.839629,6.800117,4.555768,2.684277,1.697205,1
6568,6.310068,10.039807,17.203113,4.830399,3.896771,2.463493,1.581807,1
6569,11.743975,9.191231,NaN,NaN,NaN,NaN,NaN,0
6570,7.651116,5.076268,11.220355,6.587986,2.419196,1.842833,1.312759,1
6571,11.211394,10.241753,NaN,NaN,NaN,NaN,NaN,0
6572,11.303110,12.950353,NaN,NaN,NaN,NaN,NaN,0
6573,8.876609,12.243253,NaN,NaN,NaN,NaN,NaN,0
6574,11.040717,5.327667,9.337867,8.843179,3.577394,2.345561,1.525176,1
6575,6.144069,11.363174,NaN,NaN,NaN,NaN,NaN,0
6576,7.152916,9.046565,15.300433,5.490170,3.989827,2.496436,1.598209,1
6577,4.926256,8.813459,NaN,NaN,NaN,NaN,NaN,0
6578,5.033733,10.807280,20.061396,3.941099,3.311765,2.241314,1.477600,1
6579,7.121550,7.436835,13.818276,5.760912,3.208705,2.199249,1.459001,1
6580,11.357055,12.202055,NaN,NaN,NaN,NaN,NaN,0
6581,9.620032,11.684911,NaN,NaN,NaN,NaN,NaN,0
6582,11.310514,9.758839,NaN,NaN,NaN,NaN,NaN,0
6583,10.356846,8.376102,NaN,NaN,NaN,NaN,NaN,0
6584,8.124485,14.341053,NaN,NaN,NaN,NaN,NaN,0
6585,7.281513,9.889523,NaN,NaN,NaN,NaN,NaN,0
6586,7.597106,10.246237,NaN,NaN,NaN,NaN,NaN,0
6587,6.959978,5.938890,12.662001,5.912759,2.548774,1.905846,1.337345,1
6588,5.514411,10.261783,18.609500,4.310300,3.446130,2.294779,1.501726,1
6589,10.889350,10.510384,NaN,NaN,NaN,NaN,NaN,0
6590,11.738889,9.522605,NaN,NaN,NaN,NaN,NaN,0
6591,4.504321,13.352600,NaN,NaN,NaN,NaN,NaN,0
6592,8.824371,13.770211,NaN,NaN,NaN,NaN,NaN,0
6593,6.575299,7.182170,NaN,NaN,NaN,NaN,NaN,0
6594,9.229017,11.569943,NaN,NaN,NaN,NaN,NaN,0
6595,4.574379,13.130685,NaN,NaN,NaN,NaN,NaN,0
6596,9.557495,12.243948,NaN,NaN,NaN,NaN,NaN,0
6597,8.293192,7.266108,12.642955,6.543347,3.677320,2.383296,1.542955,1
6598,5.775807,11.263925,NaN,NaN,NaN,NaN,NaN,0
6599,8.772144,13.104950,NaN,NaN,NaN,NaN,NaN,0
6600,11.236317,10.726877,NaN,NaN,NaN,NaN,NaN,0
6601,9.293991,8.990643,NaN,NaN,NaN,NaN,NaN,0
6602,6.747881,13.856578,NaN,NaN,NaN,NaN,NaN,0
6603,6.484153,7.901714,14.969835,5.259274,3.106268,2.156494,1.440425,1
6604,4.556931,8.434569,NaN,NaN,NaN,NaN,NaN,0
6605,4.901464,8.095012,NaN,NaN,NaN,NaN,NaN,0
6606,8.495888,11.962172,NaN,NaN,NaN,NaN,NaN,0
6607,9.254812,9.295997,NaN,NaN,NaN,NaN,NaN,0
6608,6.650878,13.340149,NaN,NaN,NaN,NaN,NaN,0
